"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_HYPOXIA","HALLMARK_G2M_CHECKPOINT","HALLMARK_ADIPOGENESIS","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_MYOGENESIS","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_APICAL_JUNCTION","HALLMARK_COMPLEMENT","HALLMARK_MTORC1_SIGNALING","HALLMARK_E2F_TARGETS","HALLMARK_MYC_TARGETS_V1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_GLYCOLYSIS","HALLMARK_P53_PATHWAY","HALLMARK_HEME_METABOLISM","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_MITOTIC_SPINDLE","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_APOPTOSIS","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_UV_RESPONSE_UP","HALLMARK_DNA_REPAIR","HALLMARK_UV_RESPONSE_DN","HALLMARK_COAGULATION","HALLMARK_SPERMATOGENESIS","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PEROXISOME","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_PROTEIN_SECRETION","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_MYC_TARGETS_V2","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_APICAL_SURFACE","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_ANGIOGENESIS","HALLMARK_NOTCH_SIGNALING"
"CD46-1",0.634436556344366,0.0721927807219278,0.678432156784322,0.0380961903809619,0.0830916908309169,0.731126887311269,0.151684831516848,0.704029597040296,0.583741625837416,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.331466853314669,0.0984901509849015,9.99900009999e-05,0.307269273072693,0.152484751524848,0.0901909809019098,0.378962103789621,0.567243275672433,0.66983301669833,0.167683231676832,0.178982101789821,9.99900009999e-05,0.2997700229977,0.332866713328667,0.296970302969703,0.377262273772623,0.147885211478852,0.198680131986801,0.435856414358564,0.780621937806219,0.322167783221678,0.0846915308469153,0.429257074292571,0.150884911508849,0.264573542645735,0.620937906209379,0.742525747425257,0.947805219478052,0.453854614538546,9.99900009999e-05,0.311868813118688,0.365263473652635,0.738726127387261,0.128887111288871,0.297370262973703,0.181481851814819,0.214578542145785,0.659434056594341
"CD46-2",0.268873112688731,0.267073292670733,0.604939506049395,0.722727727227277,0.0913908609139086,0.324567543245675,0.598340165983402,0.602239776022398,0.811618838116188,0.3995600439956,0.677032296770323,0.493950604939506,0.491250874912509,0.563343665633437,0.507149285071493,0.64973502649735,0.18018198180182,0.694130586941306,0.145985401459854,0.359364063593641,0.515748425157484,0.846915308469153,0.41035896410359,0.285171482851715,0.0308969103089691,0.695130486951305,0.105189481051895,0.0587941205879412,0.248875112488751,0.255774422557744,0.0235976402359764,0.802119788021198,0.306669333066693,0.473552644735526,0.92000799920008,0.676132386761324,0.538346165383462,0.467053294670533,0.867113288671133,0.823317668233177,0.11018898110189,0.187481251874813,0.0236976302369763,0.312468753124688,0.464253574642536,0.548845115488451,0.449455054494551,0.736226377362264,0.721727827217278,0.273272672732727
"CD52-1",0.052994700529947,0.0971902809719028,0.66983301669833,0.12048795120488,0.188381161883812,0.121387861213879,0.304469553044696,0.0460953904609539,0.326267373262674,0.0251974802519748,0.553444655534447,0.158484151584842,0.230876912308769,0.0664933506649335,0.0330966903309669,0.0838916108389161,0.14978502149785,0.323967603239676,0.266273372662734,0.0517948205179482,9.99900009999e-05,0.0150984901509849,0.229077092290771,0.718928107189281,0.082991700829917,0.0518948105189481,0.377662233776622,0.0593940605939406,0.0422957704229577,0.165383461653835,0.0136986301369863,0.0918908109189081,0.335466453354665,0.0087991200879912,0.158184181581842,0.707229277072293,0.0713928607139286,0.0308969103089691,0.0293970602939706,0.0166983301669833,0.0235976402359764,0.217478252174783,0.231676832316768,0.0978902109789021,0.673632636736326,0.0042995700429957,0.287871212878712,0.64993500649935,0.936406359364064,0.169483051694831
"CD52-2",9.99900009999e-05,0.0720927907209279,9.99900009999e-05,9.99900009999e-05,0.0145985401459854,9.99900009999e-05,0.0618938106189381,9.99900009999e-05,9.99900009999e-05,0.0064993500649935,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.0082991700829917,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.0052994700529947,9.99900009999e-05,0.156984301569843,9.99900009999e-05,9.99900009999e-05,0.0590940905909409,9.99900009999e-05,0.0260973902609739,9.99900009999e-05,9.99900009999e-05,0.0234976502349765,9.99900009999e-05,0.0083991600839916,0.0258974102589741,0.0066993300669933,0.0253974602539746,0.016998300169983,9.99900009999e-05,0.0074992500749925,9.99900009999e-05,0.175682431756824,9.99900009999e-05,0.0067993200679932,0.0036996300369963,0.0150984901509849,0.0166983301669833,0.230776922307769,0.335766423357664,0.0241975802419758,0.275672432756724
"HSPA8-1",0.331666833316668,0.0091990800919908,0.0150984901509849,0.0256974302569743,0.0430956904309569,0.0473952604739526,0.0855914408559144,0.0068993100689931,0.350864913508649,0.267273272672733,0.0858914108589141,0.0156984301569843,0.0466953304669533,0.238876112388761,0.0048995100489951,0.0915908409159084,0.0326967303269673,0.0454954504549545,0.155084491550845,9.99900009999e-05,0.282471752824718,9.99900009999e-05,0.107789221077892,0.0453954604539546,9.99900009999e-05,9.99900009999e-05,0.0356964303569643,0.075992400759924,0.080991900809919,0.0060993900609939,0.333066693330667,0.0200979902009799,0.129487051294871,0.127487251274873,0.11958804119588,0.318368163183682,0.155384461553845,0.0606939306069393,9.99900009999e-05,9.99900009999e-05,0.104289571042896,0.0048995100489951,9.99900009999e-05,0.491050894910509,0.113688631136886,0.351064893510649,0.22037796220378,0.647135286471353,0.0802919708029197,0.303269673032697
"HSPA8-2",0.101589841015898,0.16008399160084,0.409459054094591,0.287771222877712,0.183581641835816,0.201579842015798,0.114688531146885,0.0903909609039096,0.0735926407359264,0.544045595440456,0.0973902609739026,9.99900009999e-05,0.157584241575842,0.136686331366863,0.0645935406459354,0.647135286471353,0.0165983401659834,9.99900009999e-05,0.240875912408759,0.124887511248875,0.134586541345865,0.263673632636736,0.315468453154685,0.0117988201179882,0.2995700429957,0.0150984901509849,0.628537146285371,0.090990900909909,0.636636336366363,0.233676632336766,0.574142585741426,0.435556444355564,0.0863913608639136,0.22987701229877,0.124187581241876,0.317168283171683,0.0548945105489451,0.0852914708529147,9.99900009999e-05,9.99900009999e-05,0.0241975802419758,0.647435256474353,0.136286371362864,0.0423957604239576,0.991400859914009,0.0924907509249075,0.44035596440356,0.0494950504949505,0.304569543045695,0.386061393860614
"NMU-1",0.0077992200779922,0.0187981201879812,9.99900009999e-05,0.0128987101289871,9.99900009999e-05,9.99900009999e-05,0.0190980901909809,0.0068993100689931,9.99900009999e-05,0.0431956804319568,0.16048395160484,9.99900009999e-05,0.0158984101589841,0.316668333166683,0.0734926507349265,0.0320967903209679,9.99900009999e-05,9.99900009999e-05,0.0122987701229877,9.99900009999e-05,0.0794920507949205,9.99900009999e-05,0.0913908609139086,9.99900009999e-05,9.99900009999e-05,0.0788921107889211,9.99900009999e-05,9.99900009999e-05,0.0106989301069893,0.0062993700629937,0.204479552044796,9.99900009999e-05,0.0082991700829917,0.0805919408059194,0.0067993200679932,9.99900009999e-05,0.0114988501149885,0.0045995400459954,0.0074992500749925,0.0048995100489951,0.0898910108989101,0.0094990500949905,0.0033996600339966,0.0247975202479752,0.0144985501449855,0.022997700229977,0.426657334266573,0.152484751524848,0.0743925607439256,0.0030996900309969
"NMU-2",0.575642435756424,0.0960903909609039,0.0862913708629137,0.0503949605039496,0.342465753424658,0.210878912108789,0.393860613938606,0.159484051594841,0.252274772522748,0.0671932806719328,0.0148985101489851,0.0157984201579842,0.426257374262574,0.100889911008899,0.0286971302869713,0.0931906809319068,9.99900009999e-05,0.0457954204579542,0.081991800819918,0.076992300769923,0.125387461253875,0.552344765523448,0.0124987501249875,0.0673932606739326,0.0462953704629537,0.183981601839816,0.503349665033497,0.687931206879312,0.127187281271873,0.533746625337466,0.086991300869913,0.136486351364864,0.0866913308669133,0.222077792220778,9.99900009999e-05,0.307869213078692,0.14988501149885,0.152184781521848,9.99900009999e-05,0.291770822917708,0.123787621237876,0.0553944605539446,0.0136986301369863,0.251374862513749,0.288771122887711,0.361563843615638,0.0565943405659434,0.107589241075892,0.0242975702429757,0.157184281571843
"PPIA-1",9.99900009999e-05,0.0093990600939906,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.0127987201279872,0.0203979602039796,9.99900009999e-05,9.99900009999e-05,0.083991600839916,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.0096990300969903,9.99900009999e-05,9.99900009999e-05,0.0118988101189881,9.99900009999e-05,0.0132986701329867,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.0183981601839816,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.0470952904709529,0.124187581241876,0.153084691530847,9.99900009999e-05,0.0045995400459954,9.99900009999e-05,0.0143985601439856,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.0611938806119388,9.99900009999e-05,0.686931306869313,0.0303969603039696,0.0685931406859314,9.99900009999e-05
"PPIA-2",0.342065793420658,0.0630936906309369,0.100989901009899,0.514848515148485,0.412158784121588,0.444155584441556,0.0502949705029497,0.234076592340766,0.651634836516348,0.146885311468853,0.0993900609939006,0.103689631036896,0.276472352764724,9.99900009999e-05,0.376862313768623,0.44005599440056,0.166183381661834,0.0792920707929207,9.99900009999e-05,0.1004899510049,0.673032696730327,0.43965603439656,0.241575842415758,0.0678932106789321,0.188881111888811,0.0223977602239776,0.480751924807519,0.413558644135586,0.399160083991601,0.454154584541546,0.0817918208179182,0.612438756124388,0.411458854114589,0.7995200479952,0.487051294870513,0.0733926607339266,0.156884311568843,0.10988901109889,0.0848915108489151,0.0913908609139086,0.186481351864814,0.0376962303769623,0.443355664433557,0.372562743725627,0.837616238376162,0.0433956604339566,0.943405659434057,0.22027797220278,0.132886711328867,0.030996900309969
